dolphin_id,dolphin_id,,dolphin_id_old_key,dolphin_id,dryad_id
201,EED,,,,
461,NOG,,,,
511,PON,,,,
419,MOG,,,,
481,PAS,,,,
537,QUA,,,,
709,WHN,,,,
109,CEB,,,,
595,SKF,,,,
420,MOO,,,,
274,GUM,,,,
291,HNK,,,,
617,SPE,,,,
628,SUM,,,,
230,FOO,,,,
104,CAD,,,,
464,NUM,,,,
511,PON,,,,
481,PAS,,,,
487,PEG,,,,
630,SUR,,,,
419,MOG,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
199,EDG,,,,
672,TYP,,,,
298,HRS,,,,
707,WHE,,,,
108,CDB,,,,
617,SPE,,,,
61,BLB,,,,
259,GMP,,,,
497,PIM,,,,
593,SIT,,,,
542,RAG,,,,
492,PHD,,,,
291,HNK,,,,
637,TAL,,,,
455,NIN,,,,
417,MNS,,,,
160,CZA,,,,
24,ARI,,,,
607,SME,,,,
102,BYT,,,,
203,ELW,,,,
315,JAK,,,,
265,GRB,,,,
585,SEV,,,,
101,BYP,,,,
111,CEY,,,,
354,KIY,,,,
697,WAC,,,,
676,UMM,,,,
649,THU,,,,
663,TST,,,,
51,BES,,,,
33,ATW,,,,
146,CRS,,,,
684,VCN,,,,
504,PLR,,,,
165,DBO,,,,
613,SNW,,,,
207,ESM,,,,
88,BSS,,,,
242,FUT,,,,
666,TUF,,,,
630,SUR,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
587,SHC,,,,
595,SKF,,,,
375,LEN,,,,
555,RHY,,,,
113,CHC,,,,
120,CII,,,,
551,REG,,,,
331,JMC,,,,
86,BRT,,,,
339,JPI,,,,
146,CRS,,,,
205,EPC,,,,
470,OLP,,,,
632,SVY,,,,
676,UMM,,,,
613,SNW,,,,
283,HFF,,,,
554,RHO,,,,
198,EDE,,,,
481,PAS,,,,
511,PON,,,,
487,PEG,,,,
614,SOG,,,,
680,UVE,,,,
181,DOD,,,,
259,GMP,,,,
724,WOR,,,,
697,WAC,,,,
317,JAS,,,,
493,PHO,,,,
497,PIM,,,,
201,EED,,,,
656,TOQ,,,,
160,CZA,,,,
556,RIC,,,,
216,FAU,,,,
535,PZL,,,,
443,MYS,,,,
136,COO,,,,
677,URC,,,,
494,PIC,,,,
720,WOF,,,,
591,SHV,,,,
273,GUA,,,,
502,PKY,,,,
210,EVI,,,,
534,PWE,,,,
547,RDC,,,,
464,NUM,,,,
296,HRA,,,,
638,TAM,,,,
587,SHC,,,,
116,CHL,,,,
10,ALO,,,,
381,LIP,,,,
204,ENC,,,,
111,CEY,,,,
572,SAS,,,,
32,ATH,,,,
719,WNG,,,,
511,PON,,,,
634,SYL,,,,
495,PIK,,,,
725,WOW,,,,
422,MOZ,,,,
361,KRI,,,,
242,FUT,,,,
308,INI,,,,
696,WAB,,,,
446,NAT,,,,
179,DNG,,,,
252,GGL,,,,
630,SUR,,,,
156,CYA,,,,
487,PEG,,,,
587,SHC,,,,
391,LUG,,,,
582,SCT,,,,
546,RBD,,,,
208,ESP,,,,
335,JNI,,,,
166,DBT,,,,
487,PEG,,,,
354,KIY,,,,
88,BSS,,,,
308,INI,,,,
381,LIP,,,,
720,WOF,,,,
537,QUA,,,,
32,ATH,,,,
557,RID,,,,
243,GAB,,,,
487,PEG,,,,
354,KIY,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
537,QUA,,,,
73,BMT,,,,
156,CYA,,,,
161,DAG,,,,
29,ASH,,,,
426,MRS,,,,
624,SRY,,,,
655,TOL,,,,
656,TOQ,,,,
687,VEG,,,,
354,KIY,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
446,NAT,,,,
557,RID,,,,
280,HBB,,,,
306,IMP,,,,
179,DNG,,,,
109,CEB,,,,
493,PHO,,,,
709,WHN,,,,
462,NOO,,,,
10,ALO,,,,
535,PZL,,,,
443,MYS,,,,
116,CHL,,,,
386,LNT,,,,
296,HRA,,,,
262,GOD,,,,
303,IBL,,,,
656,TOQ,,,,
314,JAH,,,,
567,RSH,,,,
585,SEV,,,,
546,RBD,,,,
118,CHS,,,,
273,GUA,,,,
417,MNS,,,,
198,EDE,,,,
56,BIG,,,,
557,RID,,,,
709,WHN,,,,
232,FRE,,,,
32,ATH,,,,
421,MOU,,,,
595,SKF,,,,
720,WOF,,,,
283,HFF,,,,
240,FUF,,,,
166,DBT,,,,
665,TTM,,,,
737,ZIP,,,,
735,ZEP,,,,
34,BAD,,,,
590,SHO,,,,
510,POL,,,,
553,RGO,,,,
234,FRL,,,,
103,CAB,,,,
494,PIC,,,,
446,NAT,,,,
696,WAB,,,,
56,BIG,,,,
557,RID,,,,
709,WHN,,,,
232,FRE,,,,
547,RDC,,,,
534,PWE,,,,
491,PHA,,,,
558,RIP,,,,
683,VBE,,,,
497,PIM,,,,
298,HRS,,,,
491,PHA,,,,
201,EED,,,,
63,BLI,,,,
469,OLI,,,,
644,TDO,,,,
242,FUT,,,,
378,LIC,,,,
308,INI,,,,
531,PUC,,,,
166,DBT,,,,
641,TAW,,,,
553,RGO,,,,
578,SCA,,,,
16,ANE,,,,
32,ATH,,,,
191,DUC,,,,
428,MSC,,,,
720,WOF,,,,
88,BSS,,,,
421,MOU,,,,
232,FRE,,,,
557,RID,,,,
56,BIG,,,,
28,ASD,,,,
304,IBX,,,,
124,CLI,,,,
76,BNI,,,,
689,VIK,,,,
595,SKF,,,,
283,HFF,,,,
604,SLT,,,,
119,CHT,,,,
462,NOO,,,,
118,CHS,,,,
546,RBD,,,,
335,JNI,,,,
208,ESP,,,,
444,MZT,,,,
333,JMY,,,,
162,DAI,,,,
598,SKT,,,,
7,ALA,,,,
348,KBY,,,,
314,JAH,,,,
703,WDS,,,,
154,CVO,,,,
225,FNS,,,,
397,MCM,,,,
694,VRB,,,,
195,DZL,,,,
303,IBL,,,,
501,PKA,,,,
507,PNN,,,,
628,SUM,,,,
397,MCM,,,,
694,VRB,,,,
195,DZL,,,,
556,RIC,,,,
484,PCT,,,,
558,RIP,,,,
698,WAM,,,,
494,PIC,,,,
88,BSS,,,,
308,INI,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
709,WHN,,,,
505,PLU,,,,
569,RSP,,,,
73,BMT,,,,
275,GUP,,,,
265,GRB,,,,
512,POO,,,,
655,TOL,,,,
656,TOQ,,,,
160,CZA,,,,
607,SME,,,,
603,SLO,,,,
47,BDT,,,,
160,CZA,,,,
316,JAL,,,,
347,KAI,,,,
280,HBB,,,,
335,JNI,,,,
668,TUL,,,,
314,JAH,,,,
102,BYT,,,,
161,DAG,,,,
29,ASH,,,,
426,MRS,,,,
624,SRY,,,,
391,LUG,,,,
466,NYM,,,,
690,VIP,,,,
10,ALO,,,,
235,FRN,,,,
467,OCT,,,,
501,PKA,,,,
668,TUL,,,,
633,SWE,,,,
690,VIP,,,,
572,SAS,,,,
252,GGL,,,,
535,PZL,,,,
443,MYS,,,,
10,ALO,,,,
386,LNT,,,,
687,VEG,,,,
688,VES,,,,
162,DAI,,,,
444,MZT,,,,
307,IND,,,,
82,BRA,,,,
733,ZAM,,,,
111,CEY,,,,
697,WAC,,,,
64,BLK,,,,
496,PIL,,,,
198,EDE,,,,
283,HFF,,,,
462,NOO,,,,
242,FUT,,,,
88,BSS,,,,
283,HFF,,,,
454,NIC,,,,
630,SUR,,,,
737,ZIP,,,,
595,SKF,,,,
554,RHO,,,,
720,WOF,,,,
457,NIR,,,,
735,ZEP,,,,
137,COP,,,,
375,LEN,,,,
198,EDE,,,,
240,FUF,,,,
125,CLO,,,,
630,SUR,,,,
487,PEG,,,,
587,SHC,,,,
717,WLV,,,,
568,RSO,,,,
16,ANE,,,,
495,PIK,,,,
442,MYR,,,,
578,SCA,,,,
725,WOW,,,,
6,AJA,,,,
242,FUT,,,,
378,LIC,,,,
737,ZIP,,,,
421,MOU,,,,
147,CRV,,,,
595,SKF,,,,
720,WOF,,,,
88,BSS,,,,
457,NIR,,,,
735,ZEP,,,,
375,LEN,,,,
626,STA,,,,
92,BUD,,,,
381,LIP,,,,
283,HFF,,,,
197,ECS,,,,
531,PUC,,,,
587,SHC,,,,
354,KIY,,,,
308,INI,,,,
591,SHV,,,,
198,EDE,,,,
460,NOE,,,,
368,LAN,,,,
677,URC,,,,
181,DOD,,,,
550,REA,,,,
240,FUF,,,,
30,ASN,,,,
242,FUT,,,,
426,MRS,,,,
88,BSS,,,,
460,NOE,,,,
92,BUD,,,,
308,INI,,,,
197,ECS,,,,
198,EDE,,,,
32,ATH,,,,
421,MOU,,,,
14,AMO,,,,
641,TAW,,,,
426,MRS,,,,
624,SRY,,,,
391,LUG,,,,
308,INI,,,,
531,PUC,,,,
487,PEG,,,,
587,SHC,,,,
460,NOE,,,,
63,BLI,,,,
378,LIC,,,,
737,ZIP,,,,
595,SKF,,,,
720,WOF,,,,
457,NIR,,,,
493,PHO,,,,
735,ZEP,,,,
375,LEN,,,,
283,HFF,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
608,SMF,,,,
343,JUI,,,,
198,EDE,,,,
506,PMP,,,,
294,HOW,,,,
665,TTM,,,,
667,TUK,,,,
15,AMP,,,,
107,CCO,,,,
11,ALT,,,,
590,SHO,,,,
31,ATC,,,,
125,CLO,,,,
561,RLF,,,,
522,PRS,,,,
159,CYS,,,,
485,PDR,,,,
692,VLT,,,,
106,CCF,,,,
461,NOG,,,,
179,DNG,,,,
709,WHN,,,,
197,ECS,,,,
531,PUC,,,,
426,MRS,,,,
624,SRY,,,,
391,LUG,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
171,DEM,,,,
382,LIT,,,,
537,QUA,,,,
252,GGL,,,,
279,HAT,,,,
156,CYA,,,,
462,NOO,,,,
595,SKF,,,,
683,VBE,,,,
73,BMT,,,,
275,GUP,,,,
198,EDE,,,,
542,RAG,,,,
283,HFF,,,,
591,SHV,,,,
111,CEY,,,,
666,TUF,,,,
499,PIR,,,,
299,HRV,,,,
250,GEG,,,,
80,BOM,,,,
512,POO,,,,
655,TOL,,,,
484,PCT,,,,
464,NUM,,,,
603,SLO,,,,
315,JAK,,,,
160,CZA,,,,
556,RIC,,,,
75,BNG,,,,
317,JAS,,,,
493,PHO,,,,
657,TOR,,,,
273,GUA,,,,
181,DOD,,,,
531,PUC,,,,
421,MOU,,,,
481,PAS,,,,
382,LIT,,,,
537,QUA,,,,
56,BIG,,,,
696,WAB,,,,
446,NAT,,,,
557,RID,,,,
31,ATC,,,,
232,FRE,,,,
511,PON,,,,
255,GHL,,,,
166,DBT,,,,
302,HYR,,,,
489,PGA,,,,
199,EDG,,,,
656,TOQ,,,,
353,KIT,,,,
171,DEM,,,,
265,GRB,,,,
585,SEV,,,,
484,PCT,,,,
147,CRV,,,,
377,LGO,,,,
395,MAR,,,,
492,PHD,,,,
627,STI,,,,
62,BLE,,,,
408,MIG,,,,
358,KOA,,,,
264,GRA,,,,
548,RDF,,,,
333,JMY,,,,
357,KNG,,,,
49,BEE,,,,
162,DAI,,,,
391,LUG,,,,
679,URS,,,,
628,SUM,,,,
230,FOO,,,,
454,NIC,,,,
242,FUT,,,,
161,DAG,,,,
29,ASH,,,,
426,MRS,,,,
624,SRY,,,,
419,MOG,,,,
109,CEB,,,,
170,DEE,,,,
683,VBE,,,,
460,NOE,,,,
197,ECS,,,,
511,PON,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
136,COO,,,,
537,QUA,,,,
609,SMO,,,,
677,URC,,,,
375,LEN,,,,
454,NIC,,,,
720,WOF,,,,
88,BSS,,,,
626,STA,,,,
92,BUD,,,,
283,HFF,,,,
591,SHV,,,,
624,SRY,,,,
375,LEN,,,,
426,MRS,,,,
109,CEB,,,,
308,INI,,,,
381,LIP,,,,
494,PIC,,,,
587,SHC,,,,
171,DEM,,,,
102,BYT,,,,
75,BNG,,,,
336,JOC,,,,
101,BYP,,,,
637,TAL,,,,
662,TSE,,,,
354,KIY,,,,
375,LEN,,,,
724,WOR,,,,
216,FAU,,,,
147,CRV,,,,
210,EVI,,,,
395,MAR,,,,
492,PHD,,,,
627,STI,,,,
695,VRG,,,,
73,BMT,,,,
502,PKY,,,,
156,CYA,,,,
275,GUP,,,,
497,PIM,,,,
108,CDB,,,,
644,TDO,,,,
353,KIT,,,,
179,DNG,,,,
56,BIG,,,,
557,RID,,,,
63,BLI,,,,
199,EDG,,,,
455,NIN,,,,
450,NES,,,,
465,NWS,,,,
259,GMP,,,,
611,SMU,,,,
670,TWI,,,,
707,WHE,,,,
419,MOG,,,,
109,CEB,,,,
170,DEE,,,,
171,DEM,,,,
531,PUC,,,,
494,PIC,,,,
354,KIY,,,,
591,SHV,,,,
308,INI,,,,
381,LIP,,,,
354,KIY,,,,
283,HFF,,,,
426,MRS,,,,
443,MYS,,,,
10,ALO,,,,
679,URS,,,,
501,PKA,,,,
357,KNG,,,,
505,PLU,,,,
569,RSP,,,,
67,BLO,,,,
330,JLT,,,,
307,IND,,,,
80,BOM,,,,
162,DAI,,,,
703,WDS,,,,
280,HBB,,,,
633,SWE,,,,
262,GOD,,,,
690,VIP,,,,
82,BRA,,,,
733,ZAM,,,,
354,KIY,,,,
531,PUC,,,,
242,FUT,,,,
554,RHO,,,,
88,BSS,,,,
375,LEN,,,,
720,WOF,,,,
381,LIP,,,,
454,NIC,,,,
487,PEG,,,,
494,PIC,,,,
308,INI,,,,
573,SAU,,,,
274,GUM,,,,
75,BNG,,,,
644,TDO,,,,
210,EVI,,,,
655,TOL,,,,
412,MLO,,,,
395,MAR,,,,
492,PHD,,,,
695,VRG,,,,
546,RBD,,,,
408,MIG,,,,
584,SEQ,,,,
47,BDT,,,,
473,OPY,,,,
512,POO,,,,
358,KOA,,,,
162,DAI,,,,
723,WOP,,,,
102,BYT,,,,
315,JAK,,,,
160,CZA,,,,
556,RIC,,,,
203,ELW,,,,
630,SUR,,,,
181,DOD,,,,
273,GUA,,,,
30,ASN,,,,
487,PEG,,,,
421,MOU,,,,
595,SKF,,,,
554,RHO,,,,
720,WOF,,,,
88,BSS,,,,
710,WHO,,,,
735,ZEP,,,,
283,HFF,,,,
666,TUF,,,,
531,PUC,,,,
368,LAN,,,,
587,SHC,,,,
626,STA,,,,
308,INI,,,,
381,LIP,,,,
591,SHV,,,,
242,FUT,,,,
197,ECS,,,,
573,SAU,,,,
92,BUD,,,,
426,MRS,,,,
210,EVI,,,,
412,MLO,,,,
216,FAU,,,,
395,MAR,,,,
627,STI,,,,
21,APS,,,,
695,VRG,,,,
454,NIC,,,,
494,PIC,,,,
92,BUD,,,,
308,INI,,,,
354,KIY,,,,
531,PUC,,,,
591,SHV,,,,
630,SUR,,,,
199,EDG,,,,
48,BEC,,,,
36,BAK,,,,
347,KAI,,,,
603,SLO,,,,
585,SEV,,,,
203,ELW,,,,
265,GRB,,,,
315,JAK,,,,
102,BYT,,,,
160,CZA,,,,
512,POO,,,,
556,RIC,,,,
75,BNG,,,,
259,GMP,,,,
464,NUM,,,,
171,DEM,,,,
549,RDG,,,,
247,GDF,,,,
101,BYP,,,,
198,EDE,,,,
308,INI,,,,
381,LIP,,,,
626,STA,,,,
326,JIM,,,,
161,DAG,,,,
29,ASH,,,,
91,BTT,,,,
505,PLU,,,,
266,GRC,,,,
569,RSP,,,,
67,BLO,,,,
184,DOP,,,,
80,BOM,,,,
581,SCS,,,,
703,WDS,,,,
72,BMN,,,,
490,PGP,,,,
300,HUB,,,,
655,TOL,,,,
656,TOQ,,,,
160,CZA,,,,
556,RIC,,,,
265,GRB,,,,
585,SEV,,,,
102,BYT,,,,
48,BEC,,,,
57,BIN,,,,
316,JAL,,,,
347,KAI,,,,
345,JUP,,,,
10,ALO,,,,
386,LNT,,,,
162,DAI,,,,
444,MZT,,,,
688,VES,,,,
4,ADR,,,,
205,EPC,,,,
113,CHC,,,,
218,FCO,,,,
676,UMM,,,,
207,ESM,,,,
551,REG,,,,
331,JMC,,,,
362,KRK,,,,
78,BOJ,,,,
539,QWE,,,,
327,JIT,,,,
339,JPI,,,,
329,JLO,,,,
368,LAN,,,,
426,MRS,,,,
454,NIC,,,,
354,KIY,,,,
491,PHA,,,,
469,OLI,,,,
629,SUP,,,,
624,SRY,,,,
391,LUG,,,,
63,BLI,,,,
102,BYT,,,,
160,CZA,,,,
556,RIC,,,,
203,ELW,,,,
315,JAK,,,,
190,DSP,,,,
512,POO,,,,
603,SLO,,,,
630,SUR,,,,
494,PIC,,,,
661,TRY,,,,
557,RID,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
240,FUF,,,,
382,LIT,,,,
136,COO,,,,
537,QUA,,,,
609,SMO,,,,
677,URC,,,,
125,CLO,,,,
367,KYD,,,,
88,BSS,,,,
457,NIR,,,,
92,BUD,,,,
30,ASN,,,,
308,INI,,,,
381,LIP,,,,
273,GUA,,,,
591,SHV,,,,
16,ANE,,,,
75,BNG,,,,
274,GUM,,,,
199,EDG,,,,
234,FRL,,,,
691,VIX,,,,
298,HRS,,,,
259,GMP,,,,
492,PHD,,,,
627,STI,,,,
408,MIG,,,,
472,OPE,,,,
247,GDF,,,,
549,RDG,,,,
108,CDB,,,,
304,IBX,,,,
531,PUC,,,,
573,SAU,,,,
511,PON,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
136,COO,,,,
537,QUA,,,,
609,SMO,,,,
677,URC,,,,
125,CLO,,,,
147,CRV,,,,
367,KYD,,,,
720,WOF,,,,
457,NIR,,,,
375,LEN,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
557,RID,,,,
198,EDE,,,,
308,INI,,,,
446,NAT,,,,
725,WOW,,,,
487,PEG,,,,
595,SKF,,,,
554,RHO,,,,
97,BUT,,,,
193,DUR,,,,
665,TTM,,,,
237,FSB,,,,
483,PBL,,,,
243,GAB,,,,
269,GRI,,,,
275,GUP,,,,
497,PIM,,,,
450,NES,,,,
63,BLI,,,,
62,BLE,,,,
558,RIP,,,,
587,SHC,,,,
494,PIC,,,,
591,SHV,,,,
353,KIT,,,,
655,TOL,,,,
607,SME,,,,
210,EVI,,,,
412,MLO,,,,
377,LGO,,,,
691,VIX,,,,
347,KAI,,,,
395,MAR,,,,
492,PHD,,,,
627,STI,,,,
695,VRG,,,,
156,CYA,,,,
629,SUP,,,,
593,SIT,,,,
247,GDF,,,,
549,RDG,,,,
43,BCP,,,,
692,VLT,,,,
559,RKL,,,,
300,HUB,,,,
314,JAH,,,,
266,GRC,,,,
67,BLO,,,,
211,EXF,,,,
454,NIC,,,,
378,LIC,,,,
494,PIC,,,,
354,KIY,,,,
242,FUT,,,,
666,TUF,,,,
573,SAU,,,,
465,NWS,,,,
604,SLT,,,,
87,BSC,,,,
119,CHT,,,,
303,IBL,,,,
265,GRB,,,,
585,SEV,,,,
208,ESP,,,,
513,POS,,,,
264,GRA,,,,
348,KBY,,,,
548,RDF,,,,
163,DAL,,,,
530,PUB,,,,
598,SKT,,,,
44,BCT,,,,
723,WOP,,,,
296,HRA,,,,
378,LIC,,,,
57,BIN,,,,
316,JAL,,,,
347,KAI,,,,
466,NYM,,,,
333,JMY,,,,
119,CHT,,,,
579,SCH,,,,
10,ALO,,,,
275,GUP,,,,
101,BYP,,,,
102,BYT,,,,
656,TOQ,,,,
203,ELW,,,,
315,JAK,,,,
160,CZA,,,,
556,RIC,,,,
80,BOM,,,,
307,IND,,,,
454,NIC,,,,
531,PUC,,,,
573,SAU,,,,
666,TUF,,,,
511,PON,,,,
170,DEE,,,,
537,QUA,,,,
630,SUR,,,,
354,KIY,,,,
587,SHC,,,,
665,TTM,,,,
696,WAB,,,,
446,NAT,,,,
421,MOU,,,,
88,BSS,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
125,CLO,,,,
240,FUF,,,,
506,PMP,,,,
97,BUT,,,,
487,PEG,,,,
686,VEE,,,,
495,PIK,,,,
269,GRI,,,,
294,HOW,,,,
136,COO,,,,
609,SMO,,,,
677,URC,,,,
367,KYD,,,,
243,GAB,,,,
54,BHM,,,,
124,CLI,,,,
514,POU,,,,
476,ORY,,,,
76,BNI,,,,
20,APO,,,,
186,DPS,,,,
255,GHL,,,,
297,HRB,,,,
531,PUC,,,,
494,PIC,,,,
573,SAU,,,,
308,INI,,,,
197,ECS,,,,
381,LIP,,,,
91,BTT,,,,
121,CKL,,,,
467,OCT,,,,
210,EVI,,,,
703,WDS,,,,
512,POO,,,,
160,CZA,,,,
556,RIC,,,,
203,ELW,,,,
259,GMP,,,,
30,ASN,,,,
473,OPY,,,,
507,PNN,,,,
258,GLX,,,,
264,GRA,,,,
7,ALA,,,,
364,KSS,,,,
348,KBY,,,,
548,RDF,,,,
163,DAL,,,,
530,PUB,,,,
598,SKT,,,,
358,KOA,,,,
154,CVO,,,,
374,LDO,,,,
595,SKF,,,,
735,ZEP,,,,
343,JUI,,,,
375,LEN,,,,
198,EDE,,,,
696,WAB,,,,
630,SUR,,,,
446,NAT,,,,
385,LNS,,,,
630,SUR,,,,
531,PUC,,,,
494,PIC,,,,
354,KIY,,,,
573,SAU,,,,
735,ZEP,,,,
375,LEN,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
696,WAB,,,,
446,NAT,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
240,FUF,,,,
136,COO,,,,
537,QUA,,,,
609,SMO,,,,
487,PEG,,,,
677,URC,,,,
125,CLO,,,,
367,KYD,,,,
88,BSS,,,,
709,WHN,,,,
626,STA,,,,
92,BUD,,,,
198,EDE,,,,
308,INI,,,,
381,LIP,,,,
591,SHV,,,,
242,FUT,,,,
197,ECS,,,,
554,RHO,,,,
494,PIC,,,,
179,DNG,,,,
283,HFF,,,,
367,KYD,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
446,NAT,,,,
557,RID,,,,
378,LIC,,,,
15,AMP,,,,
136,COO,,,,
609,SMO,,,,
677,URC,,,,
624,SRY,,,,
88,BSS,,,,
375,LEN,,,,
92,BUD,,,,
198,EDE,,,,
573,SAU,,,,
531,PUC,,,,
193,DUR,,,,
344,JUM,,,,
30,ASN,,,,
710,WHO,,,,
735,ZEP,,,,
595,SKF,,,,
306,IMP,,,,
109,CEB,,,,
511,PON,,,,
419,MOG,,,,
481,PAS,,,,
170,DEE,,,,
537,QUA,,,,
125,CLO,,,,
709,WHN,,,,
720,WOF,,,,
191,DUC,,,,
295,HPP,,,,
454,NIC,,,,
531,PUC,,,,
573,SAU,,,,
198,EDE,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
494,PIC,,,,
193,DUR,,,,
607,SME,,,,
359,KOK,,,,
542,RAG,,,,
101,BYP,,,,
604,SLT,,,,
119,CHT,,,,
491,PHA,,,,
154,CVO,,,,
314,JAH,,,,
63,BLI,,,,
408,MIG,,,,
298,HRS,,,,
707,WHE,,,,
534,PWE,,,,
264,GRA,,,,
348,KBY,,,,
548,RDF,,,,
163,DAL,,,,
530,PUB,,,,
598,SKT,,,,
258,GLX,,,,
242,FUT,,,,
531,PUC,,,,
109,CEB,,,,
573,SAU,,,,
354,KIY,,,,
385,LNS,,,,
308,INI,,,,
591,SHV,,,,
487,PEG,,,,
306,IMP,,,,
473,OPY,,,,
73,BMT,,,,
156,CYA,,,,
201,EED,,,,
683,VBE,,,,
493,PHO,,,,
252,GGL,,,,
275,GUP,,,,
499,PIR,,,,
259,GMP,,,,
75,BNG,,,,
274,GUM,,,,
420,MOO,,,,
119,CHT,,,,
454,NIC,,,,
630,SUR,,,,
494,PIC,,,,
535,PZL,,,,
10,ALO,,,,
484,PCT,,,,
587,SHC,,,,
64,BLK,,,,
262,GOD,,,,
386,LNT,,,,
443,MYS,,,,
523,PSI,,,,
61,BLB,,,,
204,ENC,,,,
455,NIN,,,,
111,CEY,,,,
502,PKY,,,,
466,NYM,,,,
72,BMN,,,,
107,CCO,,,,
383,LKI,,,,
19,ANW,,,,
352,KIR,,,,
191,DUC,,,,
595,SKF,,,,
717,WLV,,,,
172,DER,,,,
375,LEN,,,,
626,STA,,,,
283,HFF,,,,
506,PMP,,,,
483,PBL,,,,
573,SAU,,,,
88,BSS,,,,
92,BUD,,,,
308,INI,,,,
381,LIP,,,,
198,EDE,,,,
460,NOE,,,,
591,SHV,,,,
531,PUC,,,,
29,ASH,,,,
426,MRS,,,,
624,SRY,,,,
587,SHC,,,,
735,ZEP,,,,
737,ZIP,,,,
595,SKF,,,,
306,IMP,,,,
419,MOG,,,,
109,CEB,,,,
107,CCO,,,,
191,DUC,,,,
717,WLV,,,,
283,HFF,,,,
375,LEN,,,,
568,RSO,,,,
92,BUD,,,,
308,INI,,,,
378,LIC,,,,
737,ZIP,,,,
486,PDT,,,,
179,DNG,,,,
170,DEE,,,,
274,GUM,,,,
275,GUP,,,,
251,GEK,,,,
111,CEY,,,,
666,TUF,,,,
644,TDO,,,,
359,KOK,,,,
502,PKY,,,,
591,SHV,,,,
104,CAD,,,,
387,LNX,,,,
378,LIC,,,,
531,PUC,,,,
630,SUR,,,,
494,PIC,,,,
354,KIY,,,,
573,SAU,,,,
198,EDE,,,,
242,FUT,,,,
554,RHO,,,,
308,INI,,,,
237,FSB,,,,
304,IBX,,,,
616,SPC,,,,
11,ALT,,,,
493,PHO,,,,
683,VBE,,,,
343,JUI,,,,
737,ZIP,,,,
361,KRI,,,,
495,PIK,,,,
442,MYR,,,,
686,VEE,,,,
725,WOW,,,,
32,ATH,,,,
269,GRI,,,,
667,TUK,,,,
641,TAW,,,,
554,RHO,,,,
460,NOE,,,,
198,EDE,,,,
242,FUT,,,,
197,ECS,,,,
243,GAB,,,,
426,MRS,,,,
624,SRY,,,,
630,SUR,,,,
92,BUD,,,,
354,KIY,,,,
531,PUC,,,,
250,GEG,,,,
454,NIC,,,,
354,KIY,,,,
460,NOE,,,,
624,SRY,,,,
454,NIC,,,,
630,SUR,,,,
591,SHV,,,,
531,PUC,,,,
494,PIC,,,,
354,KIY,,,,
242,FUT,,,,
573,SAU,,,,
354,KIY,,,,
494,PIC,,,,
242,FUT,,,,
201,EED,,,,
232,FRE,,,,
557,RID,,,,
487,PEG,,,,
554,RHO,,,,
136,COO,,,,
609,SMO,,,,
677,URC,,,,
457,NIR,,,,
56,BIG,,,,
494,PIC,,,,
587,SHC,,,,
354,KIY,,,,
531,PUC,,,,
56,BIG,,,,
88,BSS,,,,
737,ZIP,,,,
735,ZEP,,,,
375,LEN,,,,
454,NIC,,,,
123,CLE,,,,
573,SAU,,,,
308,INI,,,,
161,DAG,,,,
368,LAN,,,,
624,SRY,,,,
426,MRS,,,,
531,PUC,,,,
494,PIC,,,,
587,SHC,,,,
426,MRS,,,,
624,SRY,,,,
573,SAU,,,,
454,NIC,,,,
421,MOU,,,,
88,BSS,,,,
460,NOE,,,,
626,STA,,,,
197,ECS,,,,
422,MOZ,,,,
587,SHC,,,,
696,WAB,,,,
280,HBB,,,,
92,BUD,,,,
198,EDE,,,,
283,HFF,,,,
197,ECS,,,,
16,ANE,,,,
641,TAW,,,,
464,NUM,,,,
450,NES,,,,
542,RAG,,,,
271,GRV,,,,
491,PHA,,,,
665,TTM,,,,
203,ELW,,,,
315,JAK,,,,
587,SHC,,,,
696,WAB,,,,
446,NAT,,,,
615,SON,,,,
616,SPC,,,,
630,SUR,,,,
454,NIC,,,,
92,BUD,,,,
198,EDE,,,,
573,SAU,,,,
494,PIC,,,,
343,JUI,,,,
197,ECS,,,,
240,FUF,,,,
